	ProductionUnitId	BatchId	Item	QuantityProduced	QuantityDiscarded	DefectiveQuantitySold
3721	P911	gz222	paper	42	5	0.0
3722	P911	gz222	rock	35	2	9.0
3723	P529	dj258	scissor	292	30	0.0
3724	P529	dj258	paper	349	68	0.0
3725	P529	dj258	rock	309	54	0.0
3726	P914	pv089	scissor	284	103	0.0
3727	P914	pv089	paper	129	15	52.0
3728	P914	pv089	rock	87	2	17.0
3729	P292	gi094	scissor	221	52	0.0
3730	P292	gi094	paper	375	62	13.0
3731	P292	gi094	rock	296	67	50.0
3732	P717	ab176	scissor	340	62	0.0
3733	P717	ab176	paper	208	0	0.0
3734	P717	ab176	rock	260	108	0.0
3735	P312	dm600	scissor	317	73	50.0
3736	P312	dm600	paper	175	9	25.0
3737	P312	dm600	rock	188	7	0.0
3738	P149	wd268	scissor	335	18	52.0
3739	P149	wd268	paper	281	50	0.0
3740	P149	wd268	rock	142	6	0.0
3741	P647	no580	scissor	238	44	1.0
3742	P647	no580	paper	132	24	7.0
3743	P647	no580	rock	232	6	3.0
3744	P338	ey251	scissor	240	34	0.0
3745	P338	ey251	paper	233	68	47.0
3746	P338	ey251	rock	187	21	0.0
3747	P561	cw931	scissor	279	140	46.0
3748	P561	cw931	paper	77	28	0.0
3749	P561	cw931	rock	98	2	22.0
3750	P870	pl595	scissor	268	83	115.0
3751	P870	pl595	paper	69	41	0.0
3752	P870	pl595	rock	205	72	33.0
3753	P853	oq161	scissor	124	1	49.0
3754	P853	oq161	paper	106	27	7.0
3755	P853	oq161	rock	187	21	4.0
3756	P252	ny884	scissor	163	21	0.0
3757	P252	ny884	paper	349	89	0.0
3758	P252	ny884	rock	325	70	0.0
3759	P024	oy140	scissor	156	66	0.0
3760	P024	oy140	paper	218	68	0.0
3761	P024	oy140	rock	267	45	0.0
3762	P999	oy141	scissor	330	61	47.0
3763	P999	oy141	paper	354	46	100.0
3764	P999	oy141	rock	312	43	0.0
3765	P322	zi218	scissor	210	94	18.0
3766	P322	zi218	paper	209	48	0.0
3767	P322	zi218	rock	217	29	29.0
3768	P340	it986	scissor	339	62	0.0
3769	P340	it986	paper	247	3	40.0
3770	P340	it986	rock	96	12	0.0
3771	P465	zi523	scissor	51	15	0.0
3772	P465	zi523	paper	256	100	0.0
3773	P465	zi523	rock	89	4	18.0
3774	P673	zl007	scissor	161	28	0.0
3775	P673	zl007	paper	167	55	0.0
3776	P673	zl007	rock	335	11	32.0
3777	P624	ht387	scissor	357	106	0.0
3778	P624	ht387	paper	374	11	20.0
3779	P624	ht387	rock	461	101	104.0
3780	P594	gf472	scissor	288	10	33.0
3781	P594	gf472	paper	104	44	0.0
3782	P594	gf472	rock	211	4	67.0
3783	P860	jv904	scissor	114	4	0.0
3784	P860	jv904	paper	175	131	9.0
3785	P860	jv904	rock	117	43	0.0
3786	P000	hh557	scissor	207	12	18.0
3787	P000	hh557	paper	309	158	23.0
3788	P000	hh557	rock	256	8	46.0
3789	P911	ky472	scissor	258	25	0.0
3790	P911	ky472	paper	32	14	0.0
3791	P911	ky472	rock	105	16	36.0
3792	P417	ok761	scissor	170	16	0.0
3793	P417	ok761	paper	329	117	0.0
3794	P417	ok761	rock	320	153	78.0
3795	P999	dq899	scissor	227	6	0.0
3796	P999	dq899	paper	305	24	17.0
3797	P999	dq899	rock	266	9	41.0
3798	P856	ju481	scissor	94	9	17.0
3799	P856	ju481	paper	268	26	0.0
3800	P856	ju481	rock	214	74	39.0
3801	P795	pe984	scissor	397	67	30.0
3802	P795	pe984	paper	409	46	57.0
3803	P795	pe984	rock	190	76	0.0
3804	P986	ve710	scissor	228	125	37.0
3805	P986	ve710	paper	119	24	0.0
3806	P986	ve710	rock	237	72	0.0
3807	P468	nn189	scissor	133	75	4.0
3808	P468	nn189	paper	160	29	0.0
3809	P468	nn189	rock	217	37	0.0
3810	P002	vq137	scissor	226	153	0.0
3811	P002	vq137	paper	56	13	0.0
3812	P002	vq137	rock	279	156	0.0
3813	P550	jm650	scissor	275	79	45.0
3814	P550	jm650	paper	315	63	78.0
3815	P550	jm650	rock	141	20	0.0
3816	P977	fz931	scissor	201	78	0.0
3817	P977	fz931	paper	197	31	0.0
3818	P977	fz931	rock	167	10	0.0
3819	P749	ng104	scissor	105	44	0.0
3820	P749	ng104	paper	143	73	0.0
3821	P749	ng104	rock	131	42	0.0
3822	P865	qz042	scissor	104	37	0.0
3823	P865	qz042	paper	304	74	35.0
3824	P865	qz042	rock	189	40	0.0
3825	P450	cu575	scissor	198	65	30.0
3826	P450	cu575	paper	151	83	0.0
3827	P450	cu575	rock	193	23	55.0
3828	P566	dz221	scissor	78	29	32.0
3829	P566	dz221	paper	75	26	0.0
3830	P566	dz221	rock	6	0	0.0
3831	P591	yd655	scissor	302	72	65.0
3832	P591	yd655	paper	47	42	0.0
3833	P591	yd655	rock	285	157	0.0
3834	P163	oj742	scissor	150	42	0.0
3835	P163	oj742	paper	196	100	0.0
3836	P163	oj742	rock	162	10	8.0
3837	P812	wm303	scissor	67	27	0.0
3838	P812	wm303	paper	95	11	0.0
3839	P812	wm303	rock	205	53	30.0
3840	P632	vb943	scissor	217	24	7.0
3841	P632	vb943	paper	128	35	0.0
3842	P632	vb943	rock	121	45	0.0
3843	P692	ji047	scissor	160	11	0.0
3844	P692	ji047	paper	177	78	0.0
3845	P692	ji047	rock	3	2	0.0
3846	P008	uw250	scissor	290	25	3.0
3847	P008	uw250	paper	317	100	86.0
3848	P008	uw250	rock	232	21	0.0
3849	P714	ad975	scissor	216	135	0.0
3850	P714	ad975	paper	163	21	0.0
3851	P714	ad975	rock	39	11	0.0
3852	P998	uh534	scissor	154	60	0.0
3853	P998	uh534	paper	167	9	0.0
3854	P998	uh534	rock	124	52	0.0
3855	P720	ts921	scissor	93	7	50.0
3856	P720	ts921	paper	160	7	39.0
3857	P720	ts921	rock	109	45	5.0
3858	P341	lk492	scissor	361	44	12.0
3859	P341	lk492	paper	168	26	0.0
3860	P341	lk492	rock	177	12	45.0
3861	P149	jl276	scissor	169	37	0.0
3862	P149	jl276	paper	133	0	7.0
3863	P149	jl276	rock	259	7	3.0
3864	P557	nm661	scissor	65	7	0.0
3865	P557	nm661	paper	95	3	29.0
3866	P557	nm661	rock	235	17	0.0
3867	P594	rf256	scissor	234	69	0.0
3868	P594	rf256	paper	117	23	10.0
3869	P594	rf256	rock	228	134	0.0
3870	P473	zn888	scissor	119	33	0.0
3871	P473	zn888	paper	169	52	40.0
3872	P473	zn888	rock	216	0	0.0
3873	P587	fl440	scissor	178	122	0.0
3874	P587	fl440	paper	122	33	0.0
3875	P587	fl440	rock	177	111	0.0
3876	P426	fx314	scissor	221	30	20.0
3877	P426	fx314	paper	148	39	37.0
3878	P426	fx314	rock	178	28	5.0
3879	P003	rb767	scissor	231	21	49.0
3880	P003	rb767	paper	134	73	0.0
3881	P003	rb767	rock	40	3	0.0
3882	P717	sy810	scissor	37	21	0.0
3883	P717	sy810	paper	201	138	6.0
3884	P717	sy810	rock	19	13	0.0
3885	P191	ia559	scissor	106	5	4.0
3886	P191	ia559	paper	162	26	50.0
3887	P191	ia559	rock	178	10	16.0
3888	P714	vb830	scissor	297	130	22.0
3889	P714	vb830	paper	150	3	0.0
3890	P714	vb830	rock	291	36	0.0
3891	P405	aj992	scissor	303	82	4.0
3892	P405	aj992	paper	351	118	0.0
3893	P405	aj992	rock	101	53	0.0
3894	P987	re696	scissor	57	7	0.0
3895	P987	re696	paper	99	0	0.0
3896	P987	re696	rock	133	17	5.0
3897	P136	nh900	scissor	95	4	0.0
3898	P136	nh900	paper	223	137	45.0
3899	P136	nh900	rock	144	83	41.0
3900	P136	sv776	scissor	317	112	72.0
3901	P136	sv776	paper	338	66	24.0
3902	P136	sv776	rock	321	146	0.0
3903	P609	me708	scissor	295	170	0.0
3904	P609	me708	paper	220	40	46.0
3905	P609	me708	rock	212	56	0.0
3906	P425	db145	scissor	131	50	0.0
3907	P425	db145	paper	238	81	48.0
3908	P425	db145	rock	257	4	0.0
3909	P156	gu916	scissor	205	163	0.0
3910	P156	gu916	paper	108	9	0.0
3911	P156	gu916	rock	202	55	0.0
3912	P870	ch071	scissor	185	27	30.0
3913	P870	ch071	paper	242	40	8.0
3914	P870	ch071	rock	237	0	0.0
3915	P127	ft798	scissor	98	14	31.0
3916	P127	ft798	paper	170	63	0.0
3917	P127	ft798	rock	186	12	0.0
3918	P911	pz548	scissor	201	14	54.0
3919	P911	pz548	paper	238	83	0.0
3920	P911	pz548	rock	88	25	0.0
3921	P552	bx410	scissor	187	20	0.0
3922	P552	bx410	paper	161	20	0.0
3923	P552	bx410	rock	119	76	0.0
3924	P529	bk939	scissor	158	2	27.0
3925	P529	bk939	paper	349	61	0.0
3926	P529	bk939	rock	338	17	7.0
3927	P780	xw219	scissor	331	55	1.0
3928	P780	xw219	paper	317	56	59.0
3929	P780	xw219	rock	238	19	0.0
3930	P557	th141	scissor	74	10	0.0
3931	P557	th141	paper	399	124	109.0
3932	P557	th141	rock	163	17	24.0
3933	P597	wl651	scissor	317	1	0.0
3934	P597	wl651	paper	156	27	36.0
3935	P597	wl651	rock	169	7	40.0
3936	P191	ib929	scissor	293	68	36.0
3937	P191	ib929	paper	196	30	0.0
3938	P191	ib929	rock	288	128	47.0
3939	P628	bl584	scissor	230	106	40.0
3940	P628	bl584	paper	77	49	0.0
3941	P628	bl584	rock	116	12	0.0
3942	P287	cf848	scissor	217	151	22.0
3943	P287	cf848	paper	131	32	0.0
3944	P287	cf848	rock	124	23	0.0
3945	P520	ut681	scissor	99	54	22.0
3946	P520	ut681	paper	65	2	0.0
3947	P520	ut681	rock	221	146	48.0
3948	P884	as012	scissor	127	28	0.0
3949	P884	as012	paper	144	28	0.0
3950	P884	as012	rock	173	20	0.0
3951	P043	fs895	scissor	316	15	0.0
3952	P043	fs895	paper	99	12	0.0
3953	P043	fs895	rock	164	38	31.0
3954	P792	oc547	scissor	190	56	47.0
3955	P792	oc547	paper	297	124	22.0
3956	P792	oc547	rock	115	10	1.0
3957	P856	ok237	scissor	267	124	0.0
3958	P856	ok237	paper	221	80	0.0
3959	P856	ok237	rock	276	69	0.0
3960	P312	dy531	scissor	141	3	0.0
3961	P312	dy531	paper	169	17	0.0
3962	P312	dy531	rock	8	5	0.0
3963	P008	tr677	scissor	268	18	0.0
3964	P008	tr677	paper	292	147	51.0
3965	P008	tr677	rock	283	79	60.0
3966	P468	dh495	scissor	267	21	27.0
3967	P468	dh495	paper	268	91	41.0
3968	P468	dh495	rock	472	93	0.0
3969	P267	qx983	scissor	216	42	0.0
3970	P267	qx983	paper	372	46	42.0
3971	P267	qx983	rock	258	26	0.0
3972	P924	it696	scissor	209	2	27.0
3973	P924	it696	paper	59	7	0.0
3974	P924	it696	rock	104	0	0.0
3975	P977	tx527	scissor	191	119	0.0
3976	P977	tx527	paper	40	19	0.0
3977	P977	tx527	rock	151	63	0.0
3978	P240	gk004	scissor	110	99	0.0
3979	P240	gk004	paper	58	5	0.0
3980	P240	gk004	rock	44	12	0.0
3981	P908	tj389	scissor	247	197	0.0
3982	P908	tj389	paper	211	114	48.0
3983	P908	tj389	rock	144	51	0.0
3984	P022	xz871	scissor	106	42	0.0
3985	P022	xz871	paper	46	6	32.0
3986	P022	xz871	rock	129	5	0.0
3987	P661	xj195	scissor	116	5	0.0
3988	P661	xj195	paper	155	89	9.0
3989	P661	xj195	rock	251	159	0.0
3990	P931	lr785	scissor	160	18	2.0
3991	P931	lr785	paper	102	19	8.0
3992	P931	lr785	rock	276	128	85.0
3993	P001	yr667	scissor	178	30	45.0
3994	P001	yr667	paper	125	28	0.0
3995	P001	yr667	rock	329	69	0.0
3996	P597	cc898	scissor	166	131	0.0
3997	P597	cc898	paper	64	6	0.0
3998	P597	cc898	rock	180	133	0.0
3999	P125	qn488	scissor	203	117	1.0
4000	P125	qn488	paper	35	3	4.0
4001	P125	qn488	rock	98	3	0.0
4002	P789	dg739	scissor	216	1	48.0
4003	P789	dg739	paper	138	12	32.0
4004	P789	dg739	rock	225	108	0.0
4005	P698	pc855	scissor	42	16	0.0
4006	P698	pc855	paper	315	142	0.0
4007	P698	pc855	rock	229	118	41.0
4008	P272	pc854	scissor	304	127	44.0
4009	P272	pc854	paper	277	144	0.0
4010	P272	pc854	rock	122	22	0.0
4011	P173	cx865	scissor	245	2	64.0
4012	P173	cx865	paper	218	85	26.0
4013	P173	cx865	rock	218	180	0.0
4014	P999	cw802	scissor	310	76	39.0
4015	P999	cw802	paper	295	122	26.0
4016	P999	cw802	rock	405	47	0.0
4017	P768	jn325	scissor	193	14	45.0
4018	P768	jn325	paper	56	9	0.0
4019	P768	jn325	rock	147	44	0.0
4020	P220	xz272	scissor	61	22	0.0
4021	P220	xz272	paper	115	49	6.0
4022	P220	xz272	rock	56	35	0.0
4023	P345	ap116	scissor	112	49	0.0
4024	P345	ap116	paper	104	3	0.0
4025	P345	ap116	rock	184	92	31.0
4026	P466	ju808	scissor	165	28	0.0
4027	P466	ju808	paper	161	11	27.0
4028	P466	ju808	rock	286	10	46.0
4029	P946	jd011	scissor	63	1	0.0
4030	P946	jd011	paper	26	0	0.0
4031	P946	jd011	rock	202	136	0.0
4032	P316	nl008	scissor	155	5	50.0
4033	P316	nl008	paper	194	15	0.0
4034	P316	nl008	rock	247	103	0.0
4035	P173	cl778	scissor	117	6	0.0
4036	P173	cl778	paper	361	143	18.0
4037	P173	cl778	rock	186	51	0.0
4038	P398	xg982	scissor	269	26	0.0
4039	P398	xg982	paper	112	55	0.0
4040	P398	xg982	rock	217	80	42.0
4041	P264	ry328	scissor	163	25	43.0
4042	P264	ry328	paper	238	47	9.0
4043	P264	ry328	rock	298	99	45.0
4044	P288	yb143	scissor	198	146	0.0
4045	P288	yb143	paper	134	21	0.0
4046	P288	yb143	rock	185	40	0.0
4047	P007	wq884	scissor	119	24	47.0
4048	P007	wq884	paper	245	134	0.0
4049	P007	wq884	rock	104	11	0.0
4050	P663	lv049	scissor	141	70	11.0
4051	P663	lv049	paper	173	77	0.0
4052	P663	lv049	rock	155	43	16.0
4053	P691	im878	scissor	190	131	23.0
4054	P691	im878	paper	221	33	31.0
4055	P691	im878	rock	8	1	0.0
4056	P659	kk658	scissor	184	144	19.0
4057	P659	kk658	paper	101	70	0.0
4058	P659	kk658	rock	278	51	0.0
4059	P840	ll751	scissor	248	113	0.0
4060	P840	ll751	paper	243	155	0.0
4061	P840	ll751	rock	196	23	0.0
4062	P306	vg243	scissor	256	21	46.0
4063	P306	vg243	paper	102	3	0.0
4064	P306	vg243	rock	200	101	0.0
4065	P525	if867	scissor	227	36	0.0
4066	P525	if867	paper	259	69	52.0
4067	P525	if867	rock	199	0	0.0
4068	P224	rq615	scissor	236	56	1.0
4069	P224	rq615	paper	264	62	0.0
4070	P224	rq615	rock	197	70	0.0
4071	P129	pi752	scissor	377	9	20.0
4072	P129	pi752	paper	305	18	48.0
4073	P129	pi752	rock	186	53	10.0
4074	P173	se243	scissor	94	20	0.0
4075	P173	se243	paper	204	43	4.0
4076	P173	se243	rock	203	86	0.0
4077	P536	hw647	scissor	250	4	40.0
4078	P536	hw647	paper	165	39	15.0
4079	P536	hw647	rock	177	58	0.0
4080	P858	ri265	scissor	174	1	0.0
4081	P858	ri265	paper	189	22	0.0
4082	P858	ri265	rock	64	11	0.0
4083	P378	st192	scissor	207	140	0.0
4084	P378	st192	paper	206	53	17.0
4085	P378	st192	rock	195	82	0.0
4086	P452	nl318	scissor	233	116	0.0
4087	P452	nl318	paper	214	81	19.0
4088	P452	nl318	rock	181	58	0.0
4089	P428	by934	scissor	137	55	0.0
4090	P428	by934	paper	105	65	0.0
4091	P428	by934	rock	101	39	0.0
4092	P742	ws859	scissor	154	7	5.0
4093	P742	ws859	paper	245	10	80.0
4094	P742	ws859	rock	118	29	25.0
4095	P371	gp459	scissor	196	5	25.0
4096	P371	gp459	paper	253	54	14.0
4097	P371	gp459	rock	235	6	0.0
4098	P632	zp287	scissor	248	10	33.0
4099	P632	zp287	paper	195	36	21.0
4100	P632	zp287	rock	192	56	1.0
4101	P442	iz055	scissor	289	33	0.0
4102	P442	iz055	paper	157	50	0.0
4103	P442	iz055	rock	66	45	0.0
4104	P614	aa521	scissor	241	11	35.0
4105	P614	aa521	paper	199	113	38.0
4106	P614	aa521	rock	333	147	16.0
4107	P302	cv346	scissor	228	21	0.0
4108	P302	cv346	paper	234	114	52.0
4109	P302	cv346	rock	213	0	0.0
4110	P378	gq698	scissor	150	54	33.0
4111	P378	gq698	paper	248	58	20.0
4112	P378	gq698	rock	335	132	18.0
4113	P859	vh977	scissor	183	133	14.0
4114	P859	vh977	paper	0	0	0.0
4115	P859	vh977	rock	25	9	0.0
4116	P848	yn241	scissor	144	8	0.0
4117	P848	yn241	paper	242	100	49.0
4118	P848	yn241	rock	237	172	0.0
4119	P732	zd110	scissor	63	10	0.0
4120	P732	zd110	paper	169	105	0.0
4121	P732	zd110	rock	157	80	0.0
4122	P536	ec298	scissor	147	39	0.0
4123	P536	ec298	paper	227	32	28.0
4124	P536	ec298	rock	234	62	47.0
4125	P828	xx433	scissor	187	110	30.0
4126	P828	xx433	paper	157	16	0.0
4127	P828	xx433	rock	115	16	0.0
4128	P435	mt048	scissor	202	66	13.0
4129	P435	mt048	paper	162	66	0.0
4130	P435	mt048	rock	97	12	12.0
4131	P946	dt522	scissor	98	2	10.0
4132	P946	dt522	paper	341	37	83.0
4133	P946	dt522	rock	212	19	33.0
4134	P285	gy693	scissor	72	6	0.0
4135	P285	gy693	paper	165	26	49.0
4136	P285	gy693	rock	208	12	0.0
4137	P196	pm508	scissor	100	26	41.0
4138	P196	pm508	paper	203	24	39.0
4139	P196	pm508	rock	164	28	0.0
4140	P441	ev736	scissor	272	141	0.0
4141	P441	ev736	paper	85	25	0.0
4142	P441	ev736	rock	233	26	10.0
4143	P212	vz177	scissor	206	71	40.0
4144	P212	vz177	paper	285	38	45.0
4145	P212	vz177	rock	121	95	0.0
4146	P550	oi586	scissor	203	28	43.0
4147	P550	oi586	paper	115	7	9.0
4148	P550	oi586	rock	271	41	0.0
4149	P795	bw218	scissor	115	47	0.0
4150	P795	bw218	paper	244	42	0.0
4151	P795	bw218	rock	158	49	42.0
4152	P125	jv117	scissor	192	11	0.0
4153	P125	jv117	paper	273	10	0.0
4154	P125	jv117	rock	168	14	15.0
4155	P954	vq632	scissor	98	2	0.0
4156	P954	vq632	paper	138	69	16.0
4157	P954	vq632	rock	182	91	64.0
4158	P501	ol368	scissor	61	3	0.0
4159	P501	ol368	paper	296	112	0.0
4160	P501	ol368	rock	152	76	0.0
4161	P191	tg848	scissor	214	92	44.0
4162	P191	tg848	paper	99	15	0.0
4163	P191	tg848	rock	193	54	61.0
4164	P987	cl952	scissor	127	48	0.0
4165	P987	cl952	paper	244	172	0.0
4166	P987	cl952	rock	285	51	0.0
4167	P000	pl905	scissor	170	50	0.0
4168	P000	pl905	paper	88	9	37.0
4169	P000	pl905	rock	160	88	0.0
4170	P832	iw983	scissor	213	79	39.0
4171	P832	iw983	paper	278	147	0.0
4172	P832	iw983	rock	180	119	0.0
4173	P832	ou656	scissor	175	135	0.0
4174	P832	ou656	paper	177	142	30.0
4175	P832	ou656	rock	147	61	0.0
4176	P379	ir201	scissor	227	168	0.0
4177	P379	ir201	paper	268	62	18.0
4178	P379	ir201	rock	176	87	0.0
4179	P139	tw161	scissor	223	67	0.0
4180	P139	tw161	paper	204	34	18.0
4181	P139	tw161	rock	163	38	0.0
4182	P931	bb988	scissor	371	35	35.0
4183	P931	bb988	paper	184	47	25.0
4184	P931	bb988	rock	263	27	0.0
4185	P714	rh331	scissor	135	13	0.0
4186	P714	rh331	paper	320	90	23.0
4187	P714	rh331	rock	165	19	42.0
4188	P434	kl575	scissor	88	39	25.0
4189	P434	kl575	paper	238	164	0.0
4190	P434	kl575	rock	139	18	0.0
4191	P128	zd028	scissor	209	98	0.0
4192	P128	zd028	paper	135	3	0.0
4193	P128	zd028	rock	366	129	34.0
4194	P030	me368	scissor	63	31	2.0
4195	P030	me368	paper	183	110	42.0
4196	P030	me368	rock	189	70	0.0
4197	P132	xw843	scissor	182	28	0.0
4198	P132	xw843	paper	125	35	0.0
4199	P132	xw843	rock	337	199	33.0
4200	P789	vi556	scissor	139	32	68.0
4201	P789	vi556	paper	73	7	0.0
4202	P789	vi556	rock	143	8	0.0
4203	P155	vd704	scissor	130	41	0.0
4204	P155	vd704	paper	391	43	0.0
4205	P155	vd704	rock	239	21	106.0
4206	P324	vz009	scissor	152	120	0.0
4207	P324	vz009	paper	119	7	0.0
4208	P324	vz009	rock	50	9	41.0
4209	P550	yh396	scissor	301	48	0.0
4210	P550	yh396	paper	97	9	12.0
4211	P550	yh396	rock	206	11	75.0
4212	P912	cq081	scissor	139	4	0.0
4213	P912	cq081	paper	87	2	0.0
4214	P912	cq081	rock	50	0	0.0
4215	P857	zo692	scissor	142	72	0.0
4216	P857	zo692	paper	157	85	46.0
4217	P857	zo692	rock	165	13	41.0
4218	P102	uz320	scissor	222	154	0.0
4219	P102	uz320	paper	78	11	0.0
4220	P102	uz320	rock	51	11	0.0
4221	P720	uf107	scissor	230	26	0.0
4222	P720	uf107	paper	104	82	0.0
4223	P720	uf107	rock	60	36	16.0
4224	P224	np591	scissor	169	56	39.0
4225	P224	np591	paper	183	73	0.0
4226	P224	np591	rock	159	66	0.0
4227	P860	nb270	scissor	278	36	46.0
4228	P860	nb270	paper	265	125	36.0
4229	P860	nb270	rock	128	11	43.0
4230	P145	mp638	scissor	179	30	0.0
4231	P145	mp638	paper	89	53	5.0
4232	P145	mp638	rock	171	118	0.0
4233	P008	oe971	scissor	261	1	35.0
4234	P008	oe971	paper	151	24	0.0
4235	P008	oe971	rock	224	118	0.0
4236	P450	zq395	scissor	75	4	13.0
4237	P450	zq395	paper	255	64	43.0
4238	P450	zq395	rock	113	2	16.0
4239	P105	nd133	scissor	307	14	17.0
4240	P105	nd133	paper	301	8	0.0
4241	P105	nd133	rock	111	21	72.0
4242	P043	qz459	scissor	203	30	59.0
4243	P043	qz459	paper	162	105	0.0
4244	P043	qz459	rock	106	13	0.0
4245	P426	yf736	scissor	151	20	57.0
4246	P426	yf736	paper	250	7	0.0
4247	P426	yf736	rock	160	5	52.0
4248	P146	zx872	scissor	194	16	17.0
4249	P146	zx872	paper	75	23	0.0
4250	P146	zx872	rock	101	63	11.0
4251	P216	ro692	scissor	269	148	0.0
4252	P216	ro692	paper	202	99	0.0
4253	P216	ro692	rock	62	7	0.0
4254	P144	ni354	scissor	228	113	0.0
4255	P144	ni354	paper	47	0	20.0
4256	P144	ni354	rock	117	15	0.0
4257	P111	qj153	scissor	201	1	13.0
4258	P111	qj153	paper	174	23	71.0
4259	P111	qj153	rock	158	57	0.0
4260	P929	ol986	scissor	225	35	0.0
4261	P929	ol986	paper	123	0	62.0
4262	P929	ol986	rock	57	9	0.0
4263	P196	sl996	scissor	191	37	46.0
4264	P196	sl996	paper	64	1	0.0
4265	P196	sl996	rock	155	45	0.0
4266	P743	kt756	scissor	179	69	0.0
4267	P743	kt756	paper	162	15	21.0
4268	P743	kt756	rock	231	9	3.0
4269	P427	qq662	scissor	101	4	25.0
4270	P427	qq662	paper	204	59	2.0
4271	P427	qq662	rock	265	102	25.0
4272	P142	zn873	scissor	218	88	44.0
4273	P142	zn873	paper	101	4	0.0
4274	P142	zn873	rock	248	129	28.0
4275	P304	kv997	scissor	147	65	42.0
4276	P304	kv997	paper	237	115	11.0
4277	P304	kv997	rock	195	2	37.0
4278	P316	fo693	scissor	237	34	29.0
4279	P316	fo693	paper	233	63	0.0
4280	P316	fo693	rock	220	124	0.0
4281	P152	cu178	scissor	69	4	58.0
4282	P152	cu178	paper	195	92	37.0
4283	P152	cu178	rock	135	49	0.0
4284	P489	gh972	scissor	341	75	9.0
4285	P489	gh972	paper	370	14	0.0
4286	P489	gh972	rock	251	20	25.0
4287	P189	kf806	scissor	253	2	17.0
4288	P189	kf806	paper	160	20	0.0
4289	P189	kf806	rock	178	33	48.0
4290	P020	ca652	scissor	219	5	85.0
4291	P020	ca652	paper	65	5	0.0
4292	P020	ca652	rock	163	122	15.0
4293	P170	gs244	scissor	179	3	0.0
4294	P170	gs244	paper	185	150	0.0
4295	P170	gs244	rock	266	23	0.0
4296	P371	po807	scissor	140	11	0.0
4297	P371	po807	paper	179	99	0.0
4298	P371	po807	rock	119	86	0.0
4299	P595	yt121	scissor	18	11	0.0
4300	P595	yt121	paper	19	6	0.0
4301	P595	yt121	rock	86	3	0.0
4302	P521	kg565	scissor	168	9	37.0
4303	P521	kg565	paper	110	32	0.0
4304	P521	kg565	rock	38	3	0.0
4305	P807	ay951	scissor	191	46	0.0
4306	P807	ay951	paper	90	33	0.0
4307	P807	ay951	rock	272	119	97.0
4308	P496	wy974	scissor	279	45	55.0
4309	P496	wy974	paper	318	18	81.0
4310	P496	wy974	rock	216	56	8.0
4311	P239	xk075	scissor	125	29	0.0
4312	P239	xk075	paper	145	56	0.0
4313	P239	xk075	rock	284	154	0.0
4314	P893	oy942	scissor	64	22	0.0
4315	P893	oy942	paper	131	15	0.0
4316	P893	oy942	rock	222	44	30.0
4317	P398	re687	scissor	256	39	98.0
4318	P398	re687	paper	106	25	0.0
4319	P398	re687	rock	210	81	36.0
4320	P872	ch880	scissor	107	32	0.0
4321	P872	ch880	paper	120	25	33.0
4322	P872	ch880	rock	4	1	0.0
4323	P312	ji962	scissor	268	109	0.0
4324	P312	ji962	paper	303	126	33.0
4325	P312	ji962	rock	311	42	93.0
4326	P870	ov791	scissor	272	93	48.0
4327	P870	ov791	paper	123	11	0.0
4328	P870	ov791	rock	187	55	8.0
4329	P632	xp782	scissor	99	45	22.0
4330	P632	xp782	paper	236	4	35.0
4331	P632	xp782	rock	178	37	17.0
4332	P327	ho592	scissor	315	166	0.0
4333	P327	ho592	paper	209	12	0.0
4334	P327	ho592	rock	233	56	28.0
4335	P430	qk517	scissor	273	55	0.0
4336	P430	qk517	paper	56	20	0.0
4337	P430	qk517	rock	167	9	47.0
4338	P842	tb092	scissor	329	156	48.0
4339	P842	tb092	paper	245	153	38.0
4340	P842	tb092	rock	205	39	50.0
4341	P959	nm940	scissor	191	26	14.0
4342	P959	nm940	paper	212	23	17.0
4343	P959	nm940	rock	206	69	0.0
4344	P111	ch531	scissor	232	123	9.0
4345	P111	ch531	paper	252	29	27.0
4346	P111	ch531	rock	238	90	76.0
4347	P452	nl328	scissor	152	3	44.0
4348	P452	nl328	paper	157	26	41.0
4349	P452	nl328	rock	126	57	0.0
4350	P715	vh776	scissor	108	30	45.0
4351	P715	vh776	paper	272	155	0.0
4352	P715	vh776	rock	150	40	0.0
4353	P924	jl515	scissor	185	17	0.0
4354	P924	jl515	paper	70	1	18.0
4355	P924	jl515	rock	187	147	5.0
4356	P094	gf202	scissor	28	21	0.0
4357	P094	gf202	paper	147	38	8.0
4358	P094	gf202	rock	164	136	0.0
4359	P893	py575	scissor	165	19	38.0
4360	P893	py575	paper	138	20	32.0
4361	P893	py575	rock	191	2	32.0
4362	P870	ix538	scissor	195	122	0.0
4363	P870	ix538	paper	244	121	47.0
4364	P870	ix538	rock	118	53	0.0
4365	P403	pn518	scissor	83	21	13.0
4366	P403	pn518	paper	213	43	0.0
4367	P403	pn518	rock	246	87	0.0
4368	P348	dh649	scissor	171	2	22.0
4369	P348	dh649	paper	149	16	15.0
4370	P348	dh649	rock	257	69	0.0
4371	P180	mf216	scissor	241	45	0.0
4372	P180	mf216	paper	210	6	44.0
4373	P180	mf216	rock	206	4	26.0
4374	P068	ju128	scissor	34	0	0.0
4375	P068	ju128	paper	209	44	0.0
4376	P068	ju128	rock	74	14	54.0
